countycode,answered_field,gender,age,livingstatus,elderly,city,cities,geo,response
14,n3_safe_walk,2.0,1.0,1.0,0,1,5,south,3
14,n3_safe_walk,2.0,1.0,2.0,0,1,5,south,23
14,n3_safe_walk,2.0,2.0,1.0,0,1,5,south,4
14,n3_safe_walk,2.0,2.0,2.0,0,1,5,south,28
14,n3_safe_walk,2.0,3.0,1.0,0,1,5,south,7
14,n3_safe_walk,2.0,3.0,2.0,0,1,5,south,23
14,n3_safe_walk,2.0,4.0,1.0,0,1,5,south,7
14,n3_safe_walk,2.0,4.0,2.0,0,1,5,south,39
14,n3_safe_walk,2.0,5.0,1.0,0,1,5,south,1
14,n3_safe_walk,2.0,5.0,2.0,0,1,5,south,39
14,n3_safe_walk,2.0,6.0,1.0,0,1,5,south,10
14,n3_safe_walk,2.0,6.0,2.0,0,1,5,south,66
14,n3_safe_walk,2.0,7.0,1.0,0,1,5,south,5
14,n3_safe_walk,2.0,7.0,2.0,0,1,5,south,86
14,n3_safe_walk,2.0,7.0,3.0,0,1,5,south,2
14,n3_safe_walk,2.0,8.0,1.0,0,1,5,south,7
14,n3_safe_walk,2.0,8.0,2.0,0,1,5,south,41
14,n3_safe_walk,2.0,8.0,3.0,0,1,5,south,1
14,n3_safe_walk,2.0,9.0,1.0,0,1,5,south,7
14,n3_safe_walk,2.0,9.0,2.0,0,1,5,south,28
14,n3_safe_walk,2.0,9.0,3.0,0,1,5,south,1
14,n3_safe_walk,2.0,10.0,1.0,1,1,5,south,5
14,n3_safe_walk,2.0,10.0,2.0,1,1,5,south,13
14,n3_safe_walk,2.0,10.0,3.0,1,1,5,south,1
14,n3_safe_walk,2.0,11.0,1.0,1,1,5,south,2
14,n3_safe_walk,2.0,11.0,2.0,1,1,5,south,12
14,n3_safe_walk,2.0,12.0,1.0,1,1,5,south,1
14,n3_safe_walk,2.0,12.0,2.0,1,1,5,south,3
14,n3_safe_walk,2.0,13.0,1.0,1,1,5,south,1
14,n3_safe_walk,2.0,13.0,2.0,1,1,5,south,7
14,n3_safe_walk,2.0,13.0,3.0,1,1,5,south,1
14,n3_self_living,1.0,1.0,1.0,0,1,5,south,3
14,n3_self_living,1.0,1.0,2.0,0,1,5,south,7
14,n3_self_living,1.0,2.0,1.0,0,1,5,south,6
14,n3_self_living,1.0,2.0,2.0,0,1,5,south,16
14,n3_self_living,1.0,3.0,1.0,0,1,5,south,4
14,n3_self_living,1.0,3.0,2.0,0,1,5,south,23
14,n3_self_living,1.0,3.0,3.0,0,1,5,south,1
14,n3_self_living,1.0,4.0,1.0,0,1,5,south,1
14,n3_self_living,1.0,4.0,2.0,0,1,5,south,33
14,n3_self_living,1.0,5.0,1.0,0,1,5,south,6
14,n3_self_living,1.0,5.0,2.0,0,1,5,south,33
14,n3_self_living,1.0,5.0,3.0,0,1,5,south,1
14,n3_self_living,1.0,6.0,1.0,0,1,5,south,5
14,n3_self_living,1.0,6.0,2.0,0,1,5,south,39
14,n3_self_living,1.0,7.0,1.0,0,1,5,south,9
14,n3_self_living,1.0,7.0,2.0,0,1,5,south,49
14,n3_self_living,1.0,7.0,3.0,0,1,5,south,1
14,n3_self_living,1.0,8.0,1.0,0,1,5,south,3
14,n3_self_living,1.0,8.0,2.0,0,1,5,south,31
14,n3_self_living,1.0,9.0,1.0,0,1,5,south,2
14,n3_self_living,1.0,9.0,2.0,0,1,5,south,14
14,n3_self_living,1.0,10.0,1.0,1,1,5,south,5
14,n3_self_living,1.0,10.0,2.0,1,1,5,south,15
14,n3_self_living,1.0,10.0,3.0,1,1,5,south,1
14,n3_self_living,1.0,11.0,1.0,1,1,5,south,1
14,n3_self_living,1.0,11.0,2.0,1,1,5,south,4
14,n3_self_living,1.0,12.0,2.0,1,1,5,south,8
14,n3_self_living,1.0,13.0,1.0,1,1,5,south,1
14,n3_self_living,1.0,13.0,2.0,1,1,5,south,2
14,n3_self_living,2.0,1.0,1.0,0,1,5,south,10
14,n3_self_living,2.0,1.0,2.0,0,1,5,south,43
14,n3_self_living,2.0,2.0,1.0,0,1,5,south,16
14,n3_self_living,2.0,2.0,2.0,0,1,5,south,38
14,n3_self_living,2.0,3.0,1.0,0,1,5,south,8
14,n3_self_living,2.0,3.0,2.0,0,1,5,south,66
14,n3_self_living,2.0,4.0,1.0,0,1,5,south,13
14,n3_self_living,2.0,4.0,2.0,0,1,5,south,69
14,n3_self_living,2.0,5.0,1.0,0,1,5,south,15
14,n3_self_living,2.0,5.0,2.0,0,1,5,south,110
14,n3_self_living,2.0,5.0,3.0,0,1,5,south,3
14,n3_self_living,2.0,6.0,1.0,0,1,5,south,23
14,n3_self_living,2.0,6.0,2.0,0,1,5,south,127
14,n3_self_living,2.0,7.0,1.0,0,1,5,south,24
14,n3_self_living,2.0,7.0,2.0,0,1,5,south,156
14,n3_self_living,2.0,7.0,3.0,0,1,5,south,1
14,n3_self_living,2.0,8.0,1.0,0,1,5,south,24
14,n3_self_living,2.0,8.0,2.0,0,1,5,south,115
14,n3_self_living,2.0,9.0,1.0,0,1,5,south,10
14,n3_self_living,2.0,9.0,2.0,0,1,5,south,62
14,n3_self_living,2.0,10.0,1.0,1,1,5,south,9
14,n3_self_living,2.0,10.0,2.0,1,1,5,south,33
14,n3_self_living,2.0,10.0,3.0,1,1,5,south,1
14,n3_self_living,2.0,11.0,2.0,1,1,5,south,13
14,n3_self_living,2.0,12.0,1.0,1,1,5,south,1
14,n3_self_living,2.0,12.0,2.0,1,1,5,south,1
14,n3_self_living,2.0,13.0,1.0,1,1,5,south,3
14,n3_self_living,2.0,13.0,2.0,1,1,5,south,1
14,n3_self_living,2.0,13.0,3.0,1,1,5,south,1
14,n3_tech_learn,1.0,1.0,2.0,0,1,5,south,6
14,n3_tech_learn,1.0,2.0,1.0,0,1,5,south,3
14,n3_tech_learn,1.0,3.0,1.0,0,1,5,south,2
14,n3_tech_learn,1.0,3.0,2.0,0,1,5,south,5
14,n3_tech_learn,1.0,4.0,2.0,0,1,5,south,5
14,n3_tech_learn,1.0,5.0,2.0,0,1,5,south,4
14,n3_tech_learn,1.0,6.0,2.0,0,1,5,south,1
14,n3_tech_learn,1.0,7.0,1.0,0,1,5,south,1
14,n3_tech_learn,1.0,7.0,2.0,0,1,5,south,8
14,n3_tech_learn,1.0,8.0,2.0,0,1,5,south,6
14,n3_tech_learn,1.0,8.0,3.0,0,1,5,south,1
14,n3_tech_learn,1.0,9.0,2.0,0,1,5,south,4
14,n3_tech_learn,1.0,10.0,2.0,1,1,5,south,3
14,n3_tech_learn,1.0,11.0,2.0,1,1,5,south,2
14,n3_tech_learn,1.0,12.0,2.0,1,1,5,south,1
14,n3_tech_learn,2.0,1.0,1.0,0,1,5,south,1
14,n3_tech_learn,2.0,1.0,2.0,0,1,5,south,9
14,n3_tech_learn,2.0,2.0,1.0,0,1,5,south,2
14,n3_tech_learn,2.0,2.0,2.0,0,1,5,south,8
14,n3_tech_learn,2.0,3.0,1.0,0,1,5,south,1
14,n3_tech_learn,2.0,3.0,2.0,0,1,5,south,5
14,n3_tech_learn,2.0,4.0,1.0,0,1,5,south,3
14,n3_tech_learn,2.0,4.0,2.0,0,1,5,south,6
14,n3_tech_learn,2.0,5.0,2.0,0,1,5,south,12
14,n3_tech_learn,2.0,5.0,3.0,0,1,5,south,1
14,n3_tech_learn,2.0,6.0,1.0,0,1,5,south,3
14,n3_tech_learn,2.0,6.0,2.0,0,1,5,south,12
14,n3_tech_learn,2.0,7.0,2.0,0,1,5,south,22
14,n3_tech_learn,2.0,8.0,1.0,0,1,5,south,2
14,n3_tech_learn,2.0,8.0,2.0,0,1,5,south,17
14,n3_tech_learn,2.0,9.0,1.0,0,1,5,south,3
14,n3_tech_learn,2.0,9.0,2.0,0,1,5,south,12
14,n3_tech_learn,2.0,10.0,2.0,1,1,5,south,6
14,n3_tech_learn,2.0,11.0,2.0,1,1,5,south,1
14,n3_tech_learn,2.0,12.0,1.0,1,1,5,south,1
14,n3_tech_learn,2.0,13.0,1.0,1,1,5,south,1
14,n3_tech_learn,2.0,13.0,2.0,1,1,5,south,1
15,n3_aging_travel,1.0,1.0,1.0,0,1,6,south,2
15,n3_aging_travel,1.0,1.0,2.0,0,1,6,south,18
15,n3_aging_travel,1.0,2.0,1.0,0,1,6,south,4
15,n3_aging_travel,1.0,2.0,2.0,0,1,6,south,14
15,n3_aging_travel,1.0,3.0,1.0,0,1,6,south,6
15,n3_aging_travel,1.0,3.0,2.0,0,1,6,south,16
15,n3_aging_travel,1.0,4.0,1.0,0,1,6,south,1
15,n3_aging_travel,1.0,4.0,2.0,0,1,6,south,19
15,n3_aging_travel,1.0,5.0,1.0,0,1,6,south,3
15,n3_aging_travel,1.0,5.0,2.0,0,1,6,south,17
15,n3_aging_travel,1.0,6.0,1.0,0,1,6,south,3
15,n3_aging_travel,1.0,6.0,2.0,0,1,6,south,27
15,n3_aging_travel,1.0,7.0,1.0,0,1,6,south,3
15,n3_aging_travel,1.0,7.0,2.0,0,1,6,south,41
15,n3_aging_travel,1.0,7.0,3.0,0,1,6,south,2
15,n3_aging_travel,1.0,8.0,1.0,0,1,6,south,4
15,n3_aging_travel,1.0,8.0,2.0,0,1,6,south,37
15,n3_aging_travel,1.0,8.0,3.0,0,1,6,south,1
15,n3_aging_travel,1.0,9.0,1.0,0,1,6,south,5
15,n3_aging_travel,1.0,9.0,2.0,0,1,6,south,41
15,n3_aging_travel,1.0,10.0,1.0,1,1,6,south,2
15,n3_aging_travel,1.0,10.0,2.0,1,1,6,south,36
15,n3_aging_travel,1.0,11.0,2.0,1,1,6,south,16
15,n3_aging_travel,1.0,12.0,1.0,1,1,6,south,1
15,n3_aging_travel,1.0,12.0,2.0,1,1,6,south,4
15,n3_aging_travel,1.0,13.0,1.0,1,1,6,south,2
15,n3_aging_travel,1.0,13.0,2.0,1,1,6,south,5
15,n3_aging_travel,2.0,1.0,1.0,0,1,6,south,7
15,n3_aging_travel,2.0,1.0,2.0,0,1,6,south,61
15,n3_aging_travel,2.0,2.0,1.0,0,1,6,south,4
15,n3_aging_travel,2.0,2.0,2.0,0,1,6,south,38
15,n3_aging_travel,2.0,3.0,1.0,0,1,6,south,7
15,n3_aging_travel,2.0,3.0,2.0,0,1,6,south,43
15,n3_aging_travel,2.0,4.0,1.0,0,1,6,south,10
15,n3_aging_travel,2.0,4.0,2.0,0,1,6,south,62
15,n3_aging_travel,2.0,5.0,1.0,0,1,6,south,6
15,n3_aging_travel,2.0,5.0,2.0,0,1,6,south,60
15,n3_aging_travel,2.0,6.0,1.0,0,1,6,south,9
15,n3_aging_travel,2.0,6.0,2.0,0,1,6,south,78
15,n3_aging_travel,2.0,6.0,3.0,0,1,6,south,1
15,n3_aging_travel,2.0,7.0,1.0,0,1,6,south,17
15,n3_aging_travel,2.0,7.0,2.0,0,1,6,south,85
15,n3_aging_travel,2.0,7.0,3.0,0,1,6,south,2
15,n3_aging_travel,2.0,8.0,1.0,0,1,6,south,9
15,n3_aging_travel,2.0,8.0,2.0,0,1,6,south,80
15,n3_aging_travel,2.0,9.0,1.0,0,1,6,south,7
15,n3_aging_travel,2.0,9.0,2.0,0,1,6,south,72
15,n3_aging_travel,2.0,9.0,3.0,0,1,6,south,1
15,n3_aging_travel,2.0,10.0,1.0,1,1,6,south,15
15,n3_aging_travel,2.0,10.0,2.0,1,1,6,south,48
15,n3_aging_travel,2.0,10.0,3.0,1,1,6,south,1
15,n3_aging_travel,2.0,11.0,1.0,1,1,6,south,8
15,n3_aging_travel,2.0,11.0,2.0,1,1,6,south,23
15,n3_aging_travel,2.0,12.0,1.0,1,1,6,south,2
15,n3_aging_travel,2.0,12.0,2.0,1,1,6,south,5
15,n3_aging_travel,2.0,13.0,1.0,1,1,6,south,1
15,n3_aging_travel,2.0,13.0,2.0,1,1,6,south,7
15,n3_conv_transp,1.0,1.0,1.0,0,1,6,south,7
15,n3_conv_transp,1.0,1.0,2.0,0,1,6,south,23
15,n3_conv_transp,1.0,2.0,1.0,0,1,6,south,3
15,n3_conv_transp,1.0,2.0,2.0,0,1,6,south,25
15,n3_conv_transp,1.0,3.0,1.0,0,1,6,south,6
15,n3_conv_transp,1.0,3.0,2.0,0,1,6,south,36
15,n3_conv_transp,1.0,4.0,1.0,0,1,6,south,5
15,n3_conv_transp,1.0,4.0,2.0,0,1,6,south,24
15,n3_conv_transp,1.0,5.0,1.0,0,1,6,south,5
15,n3_conv_transp,1.0,5.0,2.0,0,1,6,south,30
15,n3_conv_transp,1.0,6.0,1.0,0,1,6,south,3
15,n3_conv_transp,1.0,6.0,2.0,0,1,6,south,27
15,n3_conv_transp,1.0,7.0,1.0,0,1,6,south,6
15,n3_conv_transp,1.0,7.0,2.0,0,1,6,south,40
15,n3_conv_transp,1.0,8.0,2.0,0,1,6,south,44
15,n3_conv_transp,1.0,8.0,3.0,0,1,6,south,2
15,n3_conv_transp,1.0,9.0,1.0,0,1,6,south,4
15,n3_conv_transp,1.0,9.0,2.0,0,1,6,south,43
15,n3_conv_transp,1.0,9.0,3.0,0,1,6,south,1
15,n3_conv_transp,1.0,10.0,1.0,1,1,6,south,1
15,n3_conv_transp,1.0,10.0,2.0,1,1,6,south,35
15,n3_conv_transp,1.0,10.0,3.0,1,1,6,south,1
15,n3_conv_transp,1.0,11.0,1.0,1,1,6,south,2
15,n3_conv_transp,1.0,11.0,2.0,1,1,6,south,16
15,n3_conv_transp,1.0,12.0,1.0,1,1,6,south,4
15,n3_conv_transp,1.0,12.0,2.0,1,1,6,south,8
15,n3_conv_transp,1.0,13.0,1.0,1,1,6,south,1
15,n3_conv_transp,1.0,13.0,2.0,1,1,6,south,6
15,n3_conv_transp,2.0,1.0,1.0,0,1,6,south,11
15,n3_conv_transp,2.0,1.0,2.0,0,1,6,south,58
15,n3_conv_transp,2.0,2.0,1.0,0,1,6,south,10
15,n3_conv_transp,2.0,2.0,2.0,0,1,6,south,54
15,n3_conv_transp,2.0,2.0,3.0,0,1,6,south,1
15,n3_conv_transp,2.0,3.0,1.0,0,1,6,south,11
15,n3_conv_transp,2.0,3.0,2.0,0,1,6,south,62
15,n3_conv_transp,2.0,3.0,3.0,0,1,6,south,3
15,n3_conv_transp,2.0,4.0,1.0,0,1,6,south,4
15,n3_conv_transp,2.0,4.0,2.0,0,1,6,south,104
15,n3_conv_transp,2.0,4.0,3.0,0,1,6,south,3
15,n3_conv_transp,2.0,5.0,1.0,0,1,6,south,15
15,n3_conv_transp,2.0,5.0,2.0,0,1,6,south,81
15,n3_conv_transp,2.0,5.0,3.0,0,1,6,south,1
15,n3_conv_transp,2.0,6.0,1.0,0,1,6,south,23
15,n3_conv_transp,2.0,6.0,2.0,0,1,6,south,119
15,n3_conv_transp,2.0,7.0,1.0,0,1,6,south,17
15,n3_conv_transp,2.0,7.0,2.0,0,1,6,south,156
15,n3_conv_transp,2.0,7.0,3.0,0,1,6,south,2
15,n3_conv_transp,2.0,8.0,1.0,0,1,6,south,34
15,n3_conv_transp,2.0,8.0,2.0,0,1,6,south,124
15,n3_conv_transp,2.0,8.0,3.0,0,1,6,south,2
15,n3_conv_transp,2.0,9.0,1.0,0,1,6,south,13
15,n3_conv_transp,2.0,9.0,2.0,0,1,6,south,116
15,n3_conv_transp,2.0,10.0,1.0,1,1,6,south,23
15,n3_conv_transp,2.0,10.0,2.0,1,1,6,south,61
15,n3_conv_transp,2.0,11.0,1.0,1,1,6,south,7
15,n3_conv_transp,2.0,11.0,2.0,1,1,6,south,18
15,n3_conv_transp,2.0,12.0,1.0,1,1,6,south,1
15,n3_conv_transp,2.0,12.0,2.0,1,1,6,south,11
15,n3_conv_transp,2.0,13.0,1.0,1,1,6,south,3
15,n3_conv_transp,2.0,13.0,2.0,1,1,6,south,5
15,n3_eat_nutri,1.0,1.0,1.0,0,1,6,south,15
15,n3_eat_nutri,1.0,1.0,2.0,0,1,6,south,42
15,n3_eat_nutri,1.0,2.0,1.0,0,1,6,south,17
15,n3_eat_nutri,1.0,2.0,2.0,0,1,6,south,42
15,n3_eat_nutri,1.0,2.0,3.0,0,1,6,south,1
15,n3_eat_nutri,1.0,3.0,1.0,0,1,6,south,12
15,n3_eat_nutri,1.0,3.0,2.0,0,1,6,south,62
15,n3_eat_nutri,1.0,4.0,1.0,0,1,6,south,7
15,n3_eat_nutri,1.0,4.0,2.0,0,1,6,south,61
15,n3_eat_nutri,1.0,5.0,1.0,0,1,6,south,7
15,n3_eat_nutri,1.0,5.0,2.0,0,1,6,south,39
15,n3_eat_nutri,1.0,5.0,3.0,0,1,6,south,3
15,n3_eat_nutri,1.0,6.0,1.0,0,1,6,south,9
15,n3_eat_nutri,1.0,6.0,2.0,0,1,6,south,56
15,n3_eat_nutri,1.0,7.0,1.0,0,1,6,south,13
15,n3_eat_nutri,1.0,7.0,2.0,0,1,6,south,63
15,n3_eat_nutri,1.0,7.0,3.0,0,1,6,south,1
15,n3_eat_nutri,1.0,8.0,1.0,0,1,6,south,13
15,n3_eat_nutri,1.0,8.0,2.0,0,1,6,south,78
15,n3_eat_nutri,1.0,8.0,3.0,0,1,6,south,1
15,n3_eat_nutri,1.0,9.0,1.0,0,1,6,south,10
15,n3_eat_nutri,1.0,9.0,2.0,0,1,6,south,64
15,n3_eat_nutri,1.0,9.0,3.0,0,1,6,south,1
15,n3_eat_nutri,1.0,10.0,1.0,1,1,6,south,4
15,n3_eat_nutri,1.0,10.0,2.0,1,1,6,south,64
15,n3_eat_nutri,1.0,10.0,3.0,1,1,6,south,2
15,n3_eat_nutri,1.0,11.0,1.0,1,1,6,south,3
15,n3_eat_nutri,1.0,11.0,2.0,1,1,6,south,17
15,n3_eat_nutri,1.0,11.0,3.0,1,1,6,south,1
15,n3_eat_nutri,1.0,12.0,1.0,1,1,6,south,2
15,n3_eat_nutri,1.0,12.0,2.0,1,1,6,south,9
15,n3_eat_nutri,1.0,13.0,1.0,1,1,6,south,7
15,n3_eat_nutri,1.0,13.0,2.0,1,1,6,south,5
15,n3_eat_nutri,2.0,1.0,1.0,0,1,6,south,32
15,n3_eat_nutri,2.0,1.0,2.0,0,1,6,south,142
15,n3_eat_nutri,2.0,1.0,3.0,0,1,6,south,1
15,n3_eat_nutri,2.0,2.0,1.0,0,1,6,south,21
15,n3_eat_nutri,2.0,2.0,2.0,0,1,6,south,129
15,n3_eat_nutri,2.0,2.0,3.0,0,1,6,south,2
15,n3_eat_nutri,2.0,3.0,1.0,0,1,6,south,17
15,n3_eat_nutri,2.0,3.0,2.0,0,1,6,south,126
15,n3_eat_nutri,2.0,4.0,1.0,0,1,6,south,19
15,n3_eat_nutri,2.0,4.0,2.0,0,1,6,south,151
15,n3_eat_nutri,2.0,5.0,1.0,0,1,6,south,19
15,n3_eat_nutri,2.0,5.0,2.0,0,1,6,south,154
15,n3_eat_nutri,2.0,5.0,3.0,0,1,6,south,3
15,n3_eat_nutri,2.0,6.0,1.0,0,1,6,south,22
15,n3_eat_nutri,2.0,6.0,2.0,0,1,6,south,183
15,n3_eat_nutri,2.0,6.0,3.0,0,1,6,south,1
15,n3_eat_nutri,2.0,7.0,1.0,0,1,6,south,34
15,n3_eat_nutri,2.0,7.0,2.0,0,1,6,south,227
15,n3_eat_nutri,2.0,7.0,3.0,0,1,6,south,3
15,n3_eat_nutri,2.0,8.0,1.0,0,1,6,south,24
15,n3_eat_nutri,2.0,8.0,2.0,0,1,6,south,224
15,n3_eat_nutri,2.0,8.0,3.0,0,1,6,south,4
15,n3_eat_nutri,2.0,9.0,1.0,0,1,6,south,24
15,n3_eat_nutri,2.0,9.0,2.0,0,1,6,south,159
15,n3_eat_nutri,2.0,10.0,1.0,1,1,6,south,17
15,n3_eat_nutri,2.0,10.0,2.0,1,1,6,south,102
15,n3_eat_nutri,2.0,10.0,3.0,1,1,6,south,1
15,n3_eat_nutri,2.0,11.0,1.0,1,1,6,south,14
15,n3_eat_nutri,2.0,11.0,2.0,1,1,6,south,36
15,n3_eat_nutri,2.0,12.0,1.0,1,1,6,south,7
15,n3_eat_nutri,2.0,12.0,2.0,1,1,6,south,17
15,n3_eat_nutri,2.0,13.0,1.0,1,1,6,south,5
15,n3_eat_nutri,2.0,13.0,2.0,1,1,6,south,11
15,n3_health_risk,1.0,1.0,1.0,0,1,6,south,10
15,n3_health_risk,1.0,1.0,2.0,0,1,6,south,28
15,n3_health_risk,1.0,2.0,1.0,0,1,6,south,12
15,n3_health_risk,1.0,2.0,2.0,0,1,6,south,36
15,n3_health_risk,1.0,3.0,1.0,0,1,6,south,10
15,n3_health_risk,1.0,3.0,2.0,0,1,6,south,54
15,n3_health_risk,1.0,4.0,1.0,0,1,6,south,5
15,n3_health_risk,1.0,4.0,2.0,0,1,6,south,49
15,n3_health_risk,1.0,4.0,3.0,0,1,6,south,1
15,n3_health_risk,1.0,5.0,1.0,0,1,6,south,3
15,n3_health_risk,1.0,5.0,2.0,0,1,6,south,50
15,n3_health_risk,1.0,6.0,1.0,0,1,6,south,5
15,n3_health_risk,1.0,6.0,2.0,0,1,6,south,72
15,n3_health_risk,1.0,7.0,1.0,0,1,6,south,6
15,n3_health_risk,1.0,7.0,2.0,0,1,6,south,77
15,n3_health_risk,1.0,7.0,3.0,0,1,6,south,1
15,n3_health_risk,1.0,8.0,1.0,0,1,6,south,6
15,n3_health_risk,1.0,8.0,2.0,0,1,6,south,67
15,n3_health_risk,1.0,8.0,3.0,0,1,6,south,1
15,n3_health_risk,1.0,9.0,1.0,0,1,6,south,5
15,n3_health_risk,1.0,9.0,2.0,0,1,6,south,55
15,n3_health_risk,1.0,10.0,1.0,1,1,6,south,4
15,n3_health_risk,1.0,10.0,2.0,1,1,6,south,36
15,n3_health_risk,1.0,11.0,1.0,1,1,6,south,1
15,n3_health_risk,1.0,11.0,2.0,1,1,6,south,12
15,n3_health_risk,1.0,12.0,2.0,1,1,6,south,3
15,n3_health_risk,1.0,12.0,3.0,1,1,6,south,1
15,n3_health_risk,1.0,13.0,2.0,1,1,6,south,12
15,n3_health_risk,2.0,1.0,1.0,0,1,6,south,16
15,n3_health_risk,2.0,1.0,2.0,0,1,6,south,105
15,n3_health_risk,2.0,2.0,1.0,0,1,6,south,10
15,n3_health_risk,2.0,2.0,2.0,0,1,6,south,85
15,n3_health_risk,2.0,2.0,3.0,0,1,6,south,1
15,n3_health_risk,2.0,3.0,1.0,0,1,6,south,11
15,n3_health_risk,2.0,3.0,2.0,0,1,6,south,102
15,n3_health_risk,2.0,3.0,3.0,0,1,6,south,2
15,n3_health_risk,2.0,4.0,1.0,0,1,6,south,16
15,n3_health_risk,2.0,4.0,2.0,0,1,6,south,107
15,n3_health_risk,2.0,5.0,1.0,0,1,6,south,10
15,n3_health_risk,2.0,5.0,2.0,0,1,6,south,79
15,n3_health_risk,2.0,5.0,3.0,0,1,6,south,2
15,n3_health_risk,2.0,6.0,1.0,0,1,6,south,10
15,n3_health_risk,2.0,6.0,2.0,0,1,6,south,111
15,n3_health_risk,2.0,6.0,3.0,0,1,6,south,1
15,n3_health_risk,2.0,7.0,1.0,0,1,6,south,18
15,n3_health_risk,2.0,7.0,2.0,0,1,6,south,151
15,n3_health_risk,2.0,7.0,3.0,0,1,6,south,1
15,n3_health_risk,2.0,8.0,1.0,0,1,6,south,18
15,n3_health_risk,2.0,8.0,2.0,0,1,6,south,104
15,n3_health_risk,2.0,8.0,3.0,0,1,6,south,1
15,n3_health_risk,2.0,9.0,1.0,0,1,6,south,11
15,n3_health_risk,2.0,9.0,2.0,0,1,6,south,80
15,n3_health_risk,2.0,9.0,3.0,0,1,6,south,2
15,n3_health_risk,2.0,10.0,1.0,1,1,6,south,15
15,n3_health_risk,2.0,10.0,2.0,1,1,6,south,41
15,n3_health_risk,2.0,10.0,3.0,1,1,6,south,1
15,n3_health_risk,2.0,11.0,1.0,1,1,6,south,7
15,n3_health_risk,2.0,11.0,2.0,1,1,6,south,17
15,n3_health_risk,2.0,12.0,2.0,1,1,6,south,8
15,n3_health_risk,2.0,13.0,1.0,1,1,6,south,6
15,n3_health_risk,2.0,13.0,2.0,1,1,6,south,4
15,n3_learn_activ,1.0,1.0,1.0,0,1,6,south,7
15,n3_learn_activ,1.0,1.0,2.0,0,1,6,south,23
15,n3_learn_activ,1.0,2.0,1.0,0,1,6,south,7
15,n3_learn_activ,1.0,2.0,2.0,0,1,6,south,22
15,n3_learn_activ,1.0,3.0,1.0,0,1,6,south,3
15,n3_learn_activ,1.0,3.0,2.0,0,1,6,south,24
15,n3_learn_activ,1.0,4.0,1.0,0,1,6,south,1
15,n3_learn_activ,1.0,4.0,2.0,0,1,6,south,26
15,n3_learn_activ,1.0,4.0,3.0,0,1,6,south,1
15,n3_learn_activ,1.0,5.0,1.0,0,1,6,south,3
15,n3_learn_activ,1.0,5.0,2.0,0,1,6,south,14
15,n3_learn_activ,1.0,5.0,3.0,0,1,6,south,1
15,n3_learn_activ,1.0,6.0,1.0,0,1,6,south,1
15,n3_learn_activ,1.0,6.0,2.0,0,1,6,south,17
15,n3_learn_activ,1.0,7.0,1.0,0,1,6,south,6
15,n3_learn_activ,1.0,7.0,2.0,0,1,6,south,37
15,n3_learn_activ,1.0,8.0,1.0,0,1,6,south,4
15,n3_learn_activ,1.0,8.0,2.0,0,1,6,south,33
15,n3_learn_activ,1.0,9.0,1.0,0,1,6,south,5
15,n3_learn_activ,1.0,9.0,2.0,0,1,6,south,52
15,n3_learn_activ,1.0,10.0,1.0,1,1,6,south,3
15,n3_learn_activ,1.0,10.0,2.0,1,1,6,south,45
15,n3_learn_activ,1.0,11.0,1.0,1,1,6,south,2
15,n3_learn_activ,1.0,11.0,2.0,1,1,6,south,15
15,n3_learn_activ,1.0,12.0,1.0,1,1,6,south,2
15,n3_learn_activ,1.0,12.0,2.0,1,1,6,south,10
15,n3_learn_activ,1.0,13.0,1.0,1,1,6,south,2
15,n3_learn_activ,1.0,13.0,2.0,1,1,6,south,3
15,n3_learn_activ,2.0,1.0,1.0,0,1,6,south,9
15,n3_learn_activ,2.0,1.0,2.0,0,1,6,south,68
15,n3_learn_activ,2.0,2.0,1.0,0,1,6,south,6
15,n3_learn_activ,2.0,2.0,2.0,0,1,6,south,64
15,n3_learn_activ,2.0,2.0,3.0,0,1,6,south,1
15,n3_learn_activ,2.0,3.0,1.0,0,1,6,south,14
15,n3_learn_activ,2.0,3.0,2.0,0,1,6,south,57
15,n3_learn_activ,2.0,3.0,3.0,0,1,6,south,1
15,n3_learn_activ,2.0,4.0,1.0,0,1,6,south,10
15,n3_learn_activ,2.0,4.0,2.0,0,1,6,south,75
15,n3_learn_activ,2.0,4.0,3.0,0,1,6,south,2
15,n3_learn_activ,2.0,5.0,1.0,0,1,6,south,13
15,n3_learn_activ,2.0,5.0,2.0,0,1,6,south,89
15,n3_learn_activ,2.0,6.0,1.0,0,1,6,south,15
15,n3_learn_activ,2.0,6.0,2.0,0,1,6,south,124
15,n3_learn_activ,2.0,6.0,3.0,0,1,6,south,1
15,n3_learn_activ,2.0,7.0,1.0,0,1,6,south,35
15,n3_learn_activ,2.0,7.0,2.0,0,1,6,south,205
15,n3_learn_activ,2.0,7.0,3.0,0,1,6,south,3
15,n3_learn_activ,2.0,8.0,1.0,0,1,6,south,34
15,n3_learn_activ,2.0,8.0,2.0,0,1,6,south,221
15,n3_learn_activ,2.0,8.0,3.0,0,1,6,south,3
15,n3_learn_activ,2.0,9.0,1.0,0,1,6,south,37
15,n3_learn_activ,2.0,9.0,2.0,0,1,6,south,133
15,n3_learn_activ,2.0,9.0,3.0,0,1,6,south,2
15,n3_learn_activ,2.0,10.0,1.0,1,1,6,south,31
15,n3_learn_activ,2.0,10.0,2.0,1,1,6,south,59
15,n3_learn_activ,2.0,11.0,1.0,1,1,6,south,4
